lat,lon,tree_cover_2000_pct,elevation_m,slope_deg,dist_to_road_km,dist_to_deforestation_frontier_km,protected_area,population_density_per_km2,annual_loss_rate_pct,high_risk
-11.149999999999967,-61.00000000000014,88.4,59.3,0.4,11.41,50.78,0,8.5,1.16,0
-11.149999999999967,-60.950000000000145,61.0,308.6,7.3,5.18,1.21,0,0.8,1.98,0
-11.149999999999967,-60.90000000000015,49.4,213.4,2.2,34.58,0.45,1,24.2,0.0,0
-11.149999999999967,-60.85000000000015,72.9,164.5,5.9,3.88,17.03,0,2.6,2.19,0
-11.149999999999967,-60.80000000000015,63.6,165.2,1.7,17.77,6.72,0,15.3,5.17,0
-11.149999999999967,-60.750000000000156,60.2,269.6,2.4,20.73,5.23,0,10.7,1.14,0
-11.149999999999967,-60.70000000000016,52.2,50.0,2.5,5.62,3.43,1,21.4,0.56,0
-11.149999999999967,-60.65000000000016,77.8,134.1,2.3,8.46,26.03,0,7.8,1.82,0
-11.149999999999967,-60.600000000000165,97.4,190.5,1.6,57.45,21.11,0,7.8,1.34,0
-11.149999999999967,-60.55000000000017,85.4,189.6,4.1,10.32,33.73,0,4.8,1.64,0
-11.149999999999967,-60.50000000000017,80.7,400.4,5.9,12.97,3.27,0,6.1,1.44,0
-11.149999999999967,-60.45000000000017,67.9,173.0,2.4,17.08,23.61,0,28.3,2.54,1
-11.149999999999967,-60.400000000000176,82.1,279.2,5.8,9.92,13.9,0,14.4,1.73,0
-11.149999999999967,-60.35000000000018,27.6,344.9,2.2,4.06,0.36,0,15.7,2.84,0
-11.149999999999967,-60.30000000000018,54.8,253.6,6.0,16.06,23.54,0,0.9,0.75,0
-11.149999999999967,-60.250000000000185,85.0,146.1,1.2,35.76,2.0,0,3.7,2.42,0
-11.149999999999967,-60.20000000000019,90.2,97.2,1.3,17.46,32.73,1,6.8,0.0,0
-11.149999999999967,-60.15000000000019,73.3,259.6,2.0,26.46,39.66,0,4.0,4.81,0
-11.149999999999967,-60.10000000000019,55.3,331.6,0.1,9.58,41.14,0,3.5,1.3,0
-11.149999999999967,-60.050000000000196,70.8,243.7,7.0,38.23,30.36,0,29.8,1.6,0
-11.099999999999966,-63.5,45.4,298.7,3.2,1.73,11.98,0,7.9,5.43,1
-11.099999999999966,-63.45,95.1,407.4,2.0,17.16,2.8,0,1.5,3.15,0
-11.099999999999966,-63.400000000000006,66.7,267.0,0.1,0.37,39.07,1,2.8,2.68,0
-11.099999999999966,-63.35000000000001,64.9,111.9,3.1,6.26,2.43,0,0.8,2.16,0
-11.099999999999966,-63.30000000000001,81.7,204.1,0.0,17.94,14.63,1,5.2,0.08,0
-11.099999999999966,-63.250000000000014,70.1,309.6,0.3,35.51,48.87,0,26.7,0.56,0
-11.099999999999966,-63.20000000000002,51.6,180.1,2.5,7.45,8.65,0,9.3,3.93,0
-11.099999999999966,-63.15000000000002,83.1,320.5,0.4,5.22,20.06,0,4.3,5.77,0
-11.099999999999966,-63.10000000000002,66.8,194.6,0.9,3.43,44.31,0,8.1,4.03,0
-11.099999999999966,-63.050000000000026,91.5,226.7,4.3,7.02,30.76,1,12.0,2.22,0
-11.099999999999966,-63.00000000000003,71.3,171.9,28.5,4.47,4.43,0,5.6,3.48,0
-11.099999999999966,-62.95000000000003,82.4,212.8,3.0,5.85,19.86,1,7.5,0.49,0
-11.099999999999966,-62.900000000000034,67.2,217.0,4.9,21.88,3.14,0,23.9,4.54,0
-11.099999999999966,-62.85000000000004,67.0,71.3,1.0,18.03,1.52,0,20.9,0.64,0
-11.099999999999966,-62.80000000000004,82.9,164.7,1.2,2.63,22.0,0,14.0,3.96,0
-11.099999999999966,-62.75000000000004,70.7,101.3,5.7,3.52,49.76,0,2.7,6.68,0
-11.099999999999966,-62.700000000000045,87.5,167.4,3.3,8.75,28.92,0,0.4,2.06,1
-11.099999999999966,-62.65000000000005,65.4,136.4,7.9,33.89,46.44,0,1.6,1.99,0
-11.099999999999966,-62.60000000000005,72.5,280.9,1.4,9.86,75.76,1,0.1,0.0,0
-11.099999999999966,-62.550000000000054,70.5,281.9,1.6,9.77,49.99,0,2.5,2.44,0
-11.099999999999966,-62.50000000000006,73.6,244.8,3.7,35.1,6.01,0,3.4,2.33,0
-11.099999999999966,-62.45000000000006,80.5,98.6,1.7,4.23,20.15,1,1.2,2.37,0
-11.099999999999966,-62.40000000000006,84.7,192.1,0.3,29.91,19.23,0,4.4,1.35,0
-11.099999999999966,-62.350000000000065,57.8,92.2,7.3,61.94,4.1,1,4.3,0.0,0
-11.099999999999966,-62.30000000000007,48.6,188.2,4.6,53.1,18.52,1,7.2,0.0,0
-11.099999999999966,-62.25000000000007,84.4,251.8,0.2,32.25,7.53,0,14.0,1.93,0
-11.099999999999966,-62.200000000000074,54.3,279.4,2.9,4.64,23.38,1,24.2,1.64,0
-11.099999999999966,-62.15000000000008,86.1,237.8,2.4,86.46,8.7,0,3.2,0.03,0
-11.099999999999966,-62.10000000000008,60.4,300.7,6.6,19.99,8.29,0,33.8,1.24,0
-11.099999999999966,-62.05000000000008,78.5,220.8,1.4,4.45,35.75,0,15.3,1.95,0
-11.099999999999966,-62.000000000000085,74.1,181.3,0.4,9.24,12.74,1,45.2,0.44,0
-11.099999999999966,-61.95000000000009,95.9,269.9,3.2,3.79,24.77,0,12.8,5.06,1
-11.099999999999966,-61.90000000000009,78.1,272.5,2.2,41.69,39.14,0,4.0,1.33,0
-11.099999999999966,-61.850000000000094,57.8,158.1,1.3,4.12,0.22,0,7.8,2.99,0
-11.099999999999966,-61.8000000000001,92.4,230.3,22.0,8.94,13.77,0,6.4,2.79,0
-11.099999999999966,-61.7500000000001,80.5,176.5,2.9,19.17,28.13,0,15.3,8.0,0
-11.099999999999966,-61.7000000000001,84.9,50.0,1.3,21.11,5.86,0,6.2,1.14,0
-11.099999999999966,-61.650000000000105,77.4,235.2,0.8,31.09,15.5,1,4.6,0.28,0
-11.099999999999966,-61.60000000000011,90.1,96.4,7.2,4.05,3.31,1,14.8,2.91,1
-11.099999999999966,-61.55000000000011,79.3,226.3,0.2,8.01,10.73,1,2.0,2.21,0
-11.099999999999966,-61.500000000000114,60.2,77.2,5.8,8.97,18.42,0,3.4,2.21,0
-11.099999999999966,-61.45000000000012,93.0,142.4,0.4,29.36,1.25,0,7.7,0.45,0
-11.099999999999966,-61.40000000000012,84.7,165.3,0.2,27.6,64.07,0,18.7,1.83,0
-11.099999999999966,-61.35000000000012,78.9,296.1,1.7,9.22,12.76,0,4.8,7.64,0
-11.099999999999966,-61.300000000000125,62.8,157.3,3.0,6.31,109.99,0,19.7,1.9,1
-11.099999999999966,-61.25000000000013,53.4,114.0,8.7,19.48,38.89,0,1.4,0.9,0
-11.099999999999966,-61.20000000000013,65.9,229.1,0.7,57.32,122.45,1,22.3,0.47,0
-11.099999999999966,-61.150000000000134,58.3,182.6,0.0,26.22,19.82,0,3.5,0.24,0
-11.099999999999966,-61.100000000000136,74.7,263.2,0.1,5.78,16.38,0,6.9,2.91,0
-11.099999999999966,-61.05000000000014,77.6,119.0,1.3,8.62,7.53,0,17.1,1.31,0
-11.099999999999966,-61.00000000000014,91.9,216.9,1.3,10.64,52.08,0,3.7,1.49,0
-11.099999999999966,-60.950000000000145,88.6,397.6,1.8,9.85,1.34,0,13.0,1.78,0
-11.099999999999966,-60.90000000000015,65.8,180.9,0.4,5.04,16.38,1,10.7,1.03,0
-11.099999999999966,-60.85000000000015,46.3,214.9,5.4,4.49,1.91,0,5.0,3.9,1
-11.099999999999966,-60.80000000000015,85.6,67.1,1.6,29.87,6.32,0,1.9,0.18,0
-11.099999999999966,-60.750000000000156,68.7,131.8,0.2,23.98,19.65,0,1.3,1.71,0
-11.099999999999966,-60.70000000000016,31.5,236.8,5.6,59.56,30.39,0,3.2,0.08,0
-11.099999999999966,-60.65000000000016,66.9,173.6,1.3,19.67,4.71,1,11.6,3.56,0
-11.099999999999966,-60.600000000000165,96.3,249.2,2.7,19.59,5.38,1,16.1,0.02,0
-11.099999999999966,-60.55000000000017,68.1,234.0,7.5,25.53,3.56,0,4.7,0.56,0
-11.099999999999966,-60.50000000000017,81.7,94.6,2.1,63.91,12.68,1,18.1,0.78,0
-11.099999999999966,-60.45000000000017,26.1,281.2,0.0,4.93,1.59,0,21.8,2.02,0
-11.099999999999966,-60.400000000000176,69.1,100.6,0.0,4.62,30.44,1,6.5,0.46,0
-11.099999999999966,-60.35000000000018,35.4,138.8,18.3,0.44,10.63,0,11.8,5.36,0
-11.099999999999966,-60.30000000000018,80.5,218.4,1.6,26.81,7.16,1,10.3,0.68,0
-11.099999999999966,-60.250000000000185,94.0,325.4,1.2,21.85,32.41,1,45.4,0.0,0
-11.099999999999966,-60.20000000000019,86.1,119.7,0.1,36.4,5.79,0,2.0,3.59,0
-11.099999999999966,-60.15000000000019,67.5,211.8,1.8,5.96,0.11,0,3.2,1.66,0
-11.099999999999966,-60.10000000000019,48.2,212.5,3.3,16.48,8.56,0,3.5,6.09,0
-11.099999999999966,-60.050000000000196,46.0,252.6,11.6,28.54,8.74,0,7.4,3.08,0
-11.049999999999965,-63.5,80.6,294.7,0.1,0.92,17.1,0,1.5,3.77,0
-11.049999999999965,-63.45,90.3,167.7,2.7,4.78,19.74,0,4.8,3.43,1
-11.049999999999965,-63.400000000000006,88.2,280.9,1.8,24.34,40.67,0,25.4,2.86,0
-11.049999999999965,-63.35000000000001,48.6,306.4,0.7,9.2,32.46,0,9.8,1.77,0
-11.049999999999965,-63.30000000000001,91.4,342.7,1.0,25.04,3.48,1,0.2,1.55,0
-11.049999999999965,-63.250000000000014,69.1,240.2,4.4,24.37,6.26,0,4.0,8.52,0
-11.049999999999965,-63.20000000000002,68.9,212.6,3.0,11.1,1.47,0,22.6,2.91,0
-11.049999999999965,-63.15000000000002,72.0,162.0,0.7,13.41,15.77,0,8.6,1.15,0
-11.049999999999965,-63.10000000000002,69.4,83.3,1.8,10.3,48.62,1,1.0,0.92,0
-11.049999999999965,-63.050000000000026,58.7,177.8,0.5,66.99,17.4,0,19.9,1.63,0
-11.049999999999965,-63.00000000000003,63.4,209.0,3.4,4.43,51.48,0,0.6,2.65,0
-11.049999999999965,-62.95000000000003,87.9,191.2,0.5,12.67,45.7,0,5.3,2.27,0
-11.049999999999965,-62.900000000000034,61.0,247.8,2.9,26.97,28.68,0,14.4,0.59,0
-11.049999999999965,-62.85000000000004,79.5,83.7,1.6,5.19,6.26,1,11.4,1.78,0
-11.049999999999965,-62.80000000000004,82.2,185.4,2.3,10.06,61.68,0,1.7,2.34,0
-11.049999999999965,-62.75000000000004,94.7,359.6,4.7,0.87,1.07,0,15.6,3.59,0
-11.049999999999965,-62.700000000000045,70.4,279.6,3.5,14.94,59.05,0,13.5,4.78,0
-11.049999999999965,-62.65000000000005,42.4,249.3,1.8,18.23,29.35,0,8.9,1.6,0
-11.049999999999965,-62.60000000000005,35.9,231.3,0.0,17.29,27.24,0,25.0,0.93,0
-11.049999999999965,-62.550000000000054,87.3,170.8,3.3,2.72,65.76,0,0.2,6.41,1
-11.049999999999965,-62.50000000000006,79.2,59.7,5.0,3.77,28.1,1,9.0,1.17,0
-11.049999999999965,-62.45000000000006,62.8,236.6,6.5,7.03,3.54,0,14.0,2.39,0
-11.049999999999965,-62.40000000000006,53.8,50.0,2.3,20.28,79.16,0,1.9,2.54,0
-11.049999999999965,-62.350000000000065,89.3,174.0,0.2,21.99,6.69,0,1.3,3.2,0
-11.049999999999965,-62.30000000000007,60.0,199.7,1.5,16.0,7.16,1,8.8,0.54,0
-11.049999999999965,-62.25000000000007,77.8,164.2,0.6,23.44,26.55,0,1.8,1.43,0
-11.049999999999965,-62.200000000000074,61.6,373.7,0.5,22.76,39.93,1,16.3,5.82,0
-11.049999999999965,-62.15000000000008,86.8,345.9,5.1,9.73,22.01,1,1.5,1.01,0
-11.049999999999965,-62.10000000000008,92.9,282.6,0.0,11.98,6.83,1,20.1,0.75,0
-11.049999999999965,-62.05000000000008,86.3,126.0,0.8,13.89,73.13,0,1.5,1.78,0
-11.049999999999965,-62.000000000000085,54.5,353.7,0.4,5.71,5.71,1,3.3,0.23,0
-11.049999999999965,-61.95000000000009,70.0,249.5,4.2,0.47,5.42,1,28.8,2.41,0
-11.049999999999965,-61.90000000000009,74.3,124.6,9.0,1.57,50.43,0,14.3,4.24,1
-11.049999999999965,-61.850000000000094,71.7,202.6,1.0,14.28,34.69,0,14.0,2.13,0
-11.049999999999965,-61.8000000000001,76.4,276.7,1.4,52.45,6.16,0,2.8,0.73,0
-11.049999999999965,-61.7500000000001,80.6,152.1,0.6,23.19,0.61,0,10.4,0.55,0
-11.049999999999965,-61.7000000000001,54.1,211.2,4.3,69.05,21.36,1,5.2,0.0,0
-11.049999999999965,-61.650000000000105,59.4,225.3,5.0,40.9,7.68,1,11.2,0.5,0
-11.049999999999965,-61.60000000000011,67.5,111.9,2.7,17.99,92.49,0,5.0,1.36,1
-11.049999999999965,-61.55000000000011,64.1,178.4,0.8,24.35,9.88,1,8.9,0.0,0
-11.049999999999965,-61.500000000000114,60.7,118.0,0.6,0.1,22.93,0,25.2,7.56,0
-11.049999999999965,-61.45000000000012,83.4,269.5,2.9,13.7,6.75,1,1.9,0.0,0
-11.049999999999965,-61.40000000000012,43.7,127.4,6.3,10.9,0.1,0,47.9,1.88,0
-11.049999999999965,-61.35000000000012,93.2,223.3,22.1,9.12,5.27,0,19.6,2.35,0
-11.049999999999965,-61.300000000000125,45.4,88.8,5.1,24.01,15.37,0,2.0,0.33,0
-11.049999999999965,-61.25000000000013,77.4,109.3,3.5,5.91,26.57,1,10.4,0.56,0
-11.049999999999965,-61.20000000000013,80.2,105.4,1.2,10.14,25.74,0,1.3,2.69,0
-11.049999999999965,-61.150000000000134,89.4,176.8,2.0,11.1,10.93,0,93.9,8.19,0
-11.049999999999965,-61.100000000000136,77.5,214.4,4.4,2.51,1.76,1,3.9,0.97,0
-11.049999999999965,-61.05000000000014,78.2,229.2,15.6,5.11,2.15,0,3.0,6.79,1
-11.049999999999965,-61.00000000000014,63.8,58.2,2.6,9.85,19.26,0,5.8,3.87,0
-11.049999999999965,-60.950000000000145,58.6,186.5,1.7,5.31,45.78,0,12.5,5.58,0
-11.049999999999965,-60.90000000000015,79.8,140.0,2.1,9.63,16.06,1,11.2,0.55,0
-11.049999999999965,-60.85000000000015,91.7,242.7,1.6,2.83,0.66,1,0.4,5.0,0
-11.049999999999965,-60.80000000000015,91.4,178.6,1.6,2.52,8.02,0,11.9,3.2,0
-11.049999999999965,-60.750000000000156,70.7,193.5,0.9,23.45,6.39,0,5.1,0.32,1
-11.049999999999965,-60.70000000000016,92.0,140.4,1.6,13.34,4.41,0,20.6,1.73,1
-11.049999999999965,-60.65000000000016,85.7,338.0,2.6,2.66,15.23,0,5.4,4.01,0
-11.049999999999965,-60.600000000000165,64.0,97.3,2.4,11.01,11.33,0,0.8,1.02,0
-11.049999999999965,-60.55000000000017,82.8,168.0,1.5,14.05,5.6,0,4.9,1.12,0
-11.049999999999965,-60.50000000000017,42.9,208.6,2.9,6.67,14.28,0,4.8,4.46,0
-11.049999999999965,-60.45000000000017,95.1,179.9,1.0,0.79,7.21,0,16.4,6.68,0
-11.049999999999965,-60.400000000000176,96.8,138.9,0.4,1.43,50.36,1,5.7,3.93,0
-11.049999999999965,-60.35000000000018,95.0,55.1,0.9,1.29,2.61,0,17.3,4.03,1
-11.049999999999965,-60.30000000000018,78.9,144.7,1.9,40.77,11.51,1,2.9,0.0,0
-11.049999999999965,-60.250000000000185,48.7,123.2,2.5,1.4,20.99,1,1.0,3.86,0
-11.049999999999965,-60.20000000000019,53.8,334.3,1.2,21.42,4.82,0,9.4,1.7,0
-11.049999999999965,-60.15000000000019,74.6,381.2,5.0,13.98,6.02,1,6.2,0.21,0
-11.049999999999965,-60.10000000000019,79.4,195.9,2.2,42.86,38.05,1,3.9,0.71,0
-11.049999999999965,-60.050000000000196,64.7,87.6,5.3,25.23,7.62,1,1.8,0.97,0
-10.999999999999964,-63.5,69.3,259.0,5.2,11.44,6.89,0,3.3,1.67,0
-10.999999999999964,-63.45,62.8,121.5,5.8,18.37,5.84,0,25.3,1.3,0
-10.999999999999964,-63.400000000000006,72.7,156.1,2.9,1.3,32.75,1,29.1,1.42,1
-10.999999999999964,-63.35000000000001,78.9,149.7,5.0,10.51,46.03,1,10.9,0.88,0
-10.999999999999964,-63.30000000000001,54.0,160.0,13.4,1.54,92.55,0,1.3,4.17,0
-10.999999999999964,-63.250000000000014,80.2,171.6,3.9,20.17,14.22,0,4.8,0.68,0
-10.999999999999964,-63.20000000000002,91.0,94.9,0.2,1.61,3.72,0,4.9,3.06,0
-10.999999999999964,-63.15000000000002,86.6,143.8,0.6,9.79,50.03,1,21.3,0.32,0
-10.999999999999964,-63.10000000000002,72.3,281.6,6.3,4.62,21.84,1,16.7,0.52,0
-10.999999999999964,-63.050000000000026,85.7,197.3,0.8,3.99,80.27,0,7.2,2.88,0
-10.999999999999964,-63.00000000000003,83.6,210.0,0.5,2.48,48.03,0,12.7,3.86,0
-10.999999999999964,-62.95000000000003,72.3,50.0,2.3,38.61,2.11,1,1.0,0.49,0
-10.999999999999964,-62.900000000000034,69.3,275.8,4.6,36.03,28.24,0,0.4,5.15,0
-10.999999999999964,-62.85000000000004,86.3,145.2,1.5,16.65,2.18,1,5.9,0.32,0
-10.999999999999964,-62.80000000000004,86.2,289.9,1.9,28.32,1.83,0,1.9,6.56,0
-10.999999999999964,-62.75000000000004,37.9,212.3,1.1,0.88,0.27,0,25.9,4.92,0
-10.999999999999964,-62.700000000000045,81.1,155.0,3.6,10.31,6.8,0,3.5,1.74,0
-10.999999999999964,-62.65000000000005,86.8,65.8,1.7,3.74,1.36,0,0.5,3.08,0
-10.999999999999964,-62.60000000000005,85.7,374.0,1.3,9.96,10.28,0,14.8,1.99,0
-10.999999999999964,-62.550000000000054,84.3,264.3,0.2,13.92,0.4,0,2.9,3.83,0
-10.999999999999964,-62.50000000000006,41.2,269.0,3.7,1.44,8.96,1,2.8,6.6,0
-10.999999999999964,-62.45000000000006,45.4,345.5,0.3,1.62,0.41,1,3.5,1.36,0
-10.999999999999964,-62.40000000000006,31.6,217.9,0.2,7.2,16.02,1,1.3,0.74,0
-10.999999999999964,-62.350000000000065,49.0,308.2,8.5,6.56,14.51,0,3.3,2.69,0
-10.999999999999964,-62.30000000000007,95.0,161.7,1.4,4.88,6.52,0,15.9,2.37,0
-10.999999999999964,-62.25000000000007,83.8,259.0,0.6,1.68,2.5,0,7.9,6.72,1
-10.999999999999964,-62.200000000000074,85.6,149.6,5.7,3.24,20.98,0,0.6,2.38,0
-10.999999999999964,-62.15000000000008,78.3,159.7,0.4,2.36,5.09,0,9.1,2.42,0
-10.999999999999964,-62.10000000000008,68.9,207.8,3.0,0.26,4.31,1,0.1,2.08,0
-10.999999999999964,-62.05000000000008,77.4,98.6,2.4,3.55,39.64,0,8.2,8.59,1
-10.999999999999964,-62.000000000000085,84.5,226.4,6.9,58.75,5.24,0,6.4,0.64,0
-10.999999999999964,-61.95000000000009,48.7,175.0,0.8,38.14,4.26,0,0.4,0.25,0
-10.999999999999964,-61.90000000000009,62.5,50.0,0.7,4.28,22.08,0,10.1,2.41,0
-10.999999999999964,-61.850000000000094,60.5,163.4,0.3,17.45,3.74,1,7.4,1.74,0
-10.999999999999964,-61.8000000000001,77.4,172.4,0.3,16.11,15.97,0,2.5,1.39,0
-10.999999999999964,-61.7500000000001,71.5,268.2,1.2,5.83,7.36,0,14.1,1.86,0
-10.999999999999964,-61.7000000000001,22.2,222.8,4.6,49.3,2.26,0,24.9,0.22,0
-10.999999999999964,-61.650000000000105,72.4,315.8,6.7,71.53,37.9,1,6.3,0.0,0
-10.999999999999964,-61.60000000000011,77.1,241.6,0.1,2.79,3.18,0,2.2,4.25,0
-10.999999999999964,-61.55000000000011,75.7,155.7,3.5,14.32,4.88,1,10.0,0.22,0
-10.999999999999964,-61.500000000000114,53.9,195.3,1.5,9.43,1.66,0,11.4,3.14,0
-10.999999999999964,-61.45000000000012,77.4,172.2,0.1,23.06,11.78,1,3.9,1.13,0
-10.999999999999964,-61.40000000000012,64.3,239.0,2.0,0.34,38.28,1,4.6,3.6,0
-10.999999999999964,-61.35000000000012,55.8,204.8,0.1,12.41,5.03,0,20.7,1.27,0
-10.999999999999964,-61.300000000000125,90.2,149.7,3.7,4.94,7.38,0,17.2,2.82,0
-10.999999999999964,-61.25000000000013,52.0,200.7,0.2,17.27,74.44,0,8.6,0.98,0
-10.999999999999964,-61.20000000000013,61.5,236.9,1.6,5.54,21.28,1,5.6,1.31,0
-10.999999999999964,-61.150000000000134,70.2,119.5,2.1,25.41,21.32,1,10.1,0.25,0
-10.999999999999964,-61.100000000000136,78.6,225.4,2.1,1.53,1.23,0,3.7,2.79,0
-10.999999999999964,-61.05000000000014,93.1,73.7,1.0,6.0,9.95,0,22.1,2.26,0
-10.999999999999964,-61.00000000000014,63.8,288.4,4.7,6.92,13.24,1,5.5,0.61,0
-10.999999999999964,-60.950000000000145,73.4,242.2,9.8,19.01,0.69,1,4.7,1.0,1
-10.999999999999964,-60.90000000000015,74.6,330.3,0.1,10.3,8.28,0,15.6,4.2,0
-10.999999999999964,-60.85000000000015,53.7,110.7,0.2,31.67,19.96,1,2.5,0.0,0
-10.999999999999964,-60.80000000000015,87.4,290.7,0.1,21.28,26.77,0,3.6,0.37,0
-10.999999999999964,-60.750000000000156,72.4,274.9,0.1,31.43,0.52,0,0.7,10.56,1
-10.999999999999964,-60.70000000000016,82.3,185.4,2.7,39.75,2.62,1,3.7,5.77,0
-10.999999999999964,-60.65000000000016,42.9,169.9,2.5,1.83,5.12,1,2.2,1.24,0
-10.999999999999964,-60.600000000000165,62.8,113.2,1.2,7.31,29.99,0,0.8,6.67,0
-10.999999999999964,-60.55000000000017,95.6,92.3,3.2,23.49,31.13,0,2.3,1.57,0
-10.999999999999964,-60.50000000000017,93.5,139.9,7.3,1.05,13.56,0,2.8,2.73,0
-10.999999999999964,-60.45000000000017,66.2,99.5,1.0,7.27,11.36,0,1.2,3.32,0
-10.999999999999964,-60.400000000000176,44.3,327.7,0.4,12.68,14.48,1,0.1,2.71,0
-10.999999999999964,-60.35000000000018,83.5,79.8,0.0,3.46,40.61,0,4.1,6.09,0
-10.999999999999964,-60.30000000000018,49.4,211.9,6.6,12.91,31.25,0,30.3,0.92,0
-10.999999999999964,-60.250000000000185,62.7,234.9,3.6,6.66,13.67,1,3.6,0.73,0
-10.999999999999964,-60.20000000000019,86.4,228.6,2.1,1.38,71.66,0,8.9,3.75,0
-10.999999999999964,-60.15000000000019,92.1,235.6,2.6,9.12,0.72,0,0.3,1.81,1
-10.999999999999964,-60.10000000000019,73.7,275.7,0.2,23.88,0.52,0,0.4,1.13,0
-10.999999999999964,-60.050000000000196,90.1,164.3,3.3,1.82,16.09,0,3.6,3.92,1
-10.949999999999964,-63.5,90.3,207.0,1.7,3.2,8.07,0,16.4,2.3,0
-10.949999999999964,-63.45,47.8,176.5,1.0,8.02,51.83,0,3.5,1.43,0
-10.949999999999964,-63.400000000000006,97.5,304.2,1.3,9.22,9.24,1,4.4,0.0,0
-10.949999999999964,-63.35000000000001,47.9,368.0,0.7,6.4,31.87,1,36.9,0.17,0
-10.949999999999964,-63.30000000000001,90.0,104.5,11.5,23.65,0.56,0,6.4,0.61,1
-10.949999999999964,-63.250000000000014,47.3,50.0,3.1,7.53,105.41,0,29.4,2.2,0
-10.949999999999964,-63.20000000000002,50.2,245.5,2.1,54.1,3.12,0,5.5,0.33,0
-10.949999999999964,-63.15000000000002,85.2,285.6,0.2,40.39,15.34,0,24.1,0.13,0
-10.949999999999964,-63.10000000000002,88.2,356.6,0.2,10.67,8.49,0,5.2,1.8,1
-10.949999999999964,-63.050000000000026,82.8,259.0,6.7,7.47,2.85,0,2.1,1.64,1
-10.949999999999964,-63.00000000000003,71.1,311.7,4.7,13.34,16.26,0,8.7,1.31,0
-10.949999999999964,-62.95000000000003,49.3,332.8,0.5,13.65,6.93,1,27.5,0.78,0
-10.949999999999964,-62.900000000000034,88.5,317.2,0.9,6.17,0.35,0,12.9,4.0,0
-10.949999999999964,-62.85000000000004,55.3,270.5,3.2,9.98,69.21,0,8.3,1.49,0
-10.949999999999964,-62.80000000000004,80.6,97.4,3.0,53.27,19.79,1,4.4,1.37,0
-10.949999999999964,-62.75000000000004,80.4,199.3,1.3,0.51,16.54,1,2.0,2.96,0
-10.949999999999964,-62.700000000000045,69.6,224.0,2.3,22.03,38.08,0,27.4,2.87,1
-10.949999999999964,-62.65000000000005,92.6,192.0,3.3,2.07,22.85,1,24.4,3.36,0
-10.949999999999964,-62.60000000000005,89.3,197.0,5.4,25.02,4.2,1,9.4,0.58,0
-10.949999999999964,-62.550000000000054,90.7,325.4,0.5,32.0,18.59,0,8.1,5.38,0
-10.949999999999964,-62.50000000000006,93.0,139.5,1.2,22.46,13.74,0,6.9,1.44,0
-10.949999999999964,-62.45000000000006,97.9,263.9,3.2,9.09,35.04,1,37.4,2.39,0
-10.949999999999964,-62.40000000000006,56.0,225.3,0.3,15.89,47.47,0,15.3,1.88,0
-10.949999999999964,-62.350000000000065,84.9,131.4,21.0,3.92,17.5,1,18.4,3.3,0
-10.949999999999964,-62.30000000000007,81.2,113.9,9.2,8.74,31.45,1,37.4,0.72,0
-10.949999999999964,-62.25000000000007,90.3,63.9,2.7,21.99,13.89,0,0.3,1.53,0
-10.949999999999964,-62.200000000000074,72.2,238.8,1.0,39.58,28.81,0,28.3,0.92,0
-10.949999999999964,-62.15000000000008,67.1,194.9,3.1,21.82,12.12,1,21.3,3.47,0
-10.949999999999964,-62.10000000000008,61.5,133.9,12.9,6.47,1.92,0,3.6,2.97,0
-10.949999999999964,-62.05000000000008,54.8,50.0,0.2,4.94,14.94,0,0.7,3.17,0
-10.949999999999964,-62.000000000000085,58.0,234.6,2.4,29.97,42.43,1,30.5,0.0,0
-10.949999999999964,-61.95000000000009,83.4,186.1,2.4,0.29,14.38,0,6.3,3.26,1
-10.949999999999964,-61.90000000000009,79.6,142.9,0.7,22.82,33.82,0,1.5,0.46,0
-10.949999999999964,-61.850000000000094,61.6,122.9,3.3,87.62,4.7,0,1.6,1.68,0
-10.949999999999964,-61.8000000000001,77.9,180.9,0.6,3.2,59.74,1,4.7,3.96,0
-10.949999999999964,-61.7500000000001,66.4,237.6,2.8,5.84,25.9,1,24.1,1.92,0
-10.949999999999964,-61.7000000000001,94.0,173.6,0.3,15.75,10.63,0,0.3,1.09,0
-10.949999999999964,-61.650000000000105,64.7,104.9,7.8,6.08,13.85,0,30.0,2.78,0
-10.949999999999964,-61.60000000000011,37.0,195.4,7.7,1.81,13.99,0,3.3,2.78,0
-10.949999999999964,-61.55000000000011,82.1,283.6,10.9,1.45,9.16,0,11.0,3.36,1
-10.949999999999964,-61.500000000000114,38.9,203.2,0.5,4.49,21.03,0,5.6,3.18,0
-10.949999999999964,-61.45000000000012,60.0,205.5,7.9,4.58,0.91,0,6.7,3.64,0
-10.949999999999964,-61.40000000000012,65.7,173.9,4.4,3.82,77.65,0,9.7,3.64,0
-10.949999999999964,-61.35000000000012,48.7,128.8,0.4,0.1,1.13,1,19.0,4.0,0
-10.949999999999964,-61.300000000000125,70.6,126.2,0.9,17.14,47.75,1,6.4,0.33,0
-10.949999999999964,-61.25000000000013,63.5,67.1,3.5,8.03,20.75,1,4.6,6.8,0
-10.949999999999964,-61.20000000000013,52.5,294.5,0.1,5.2,20.67,0,22.4,4.16,0
-10.949999999999964,-61.150000000000134,82.3,237.0,0.2,1.42,53.17,0,33.2,4.57,0
